income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg,income_am_missing,profit_last_am_missing,profit_am_missing,damage_am_missing,damage_inc_missing,crd_lim_rec_missing,credit_use_ic_missing,gluten_ic_missing,lactose_ic_missing,insurance_ic_missing,spa_ic_missing,empl_ic_missing,cab_requests_missing,married_cd_missing,bar_no_missing,sport_ic_missing,neighbor_income_missing,age_missing,marketing_permit_missing,urban_ic_missing,dining_ic_missing,presidential_missing,client_segment_missing,sect_empl_missing,prev_stay_missing,prev_all_in_stay_missing,divorce_missing,fam_adult_size_missing,children_no_missing,tenure_mts_missing,company_ic_missing,claims_no_missing,claims_am_missing,nights_booked_missing,gender_missing,shop_am_missing,shop_use_missing,retired_missing,gold_status_missing,score1_pos_missing,score1_neg_missing,score2_pos_missing,score2_neg_missing,score3_pos_missing,score3_neg_missing,score4_pos_missing,score4_neg_missing,score5_pos_missing,score5_neg_missing,outcome_damage_inc,outcome_damage_inc_proba,outcome_profit,outcome_damage_amount
234.0,1011.0,2022.0,0.0,2.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,5.0,1.0,33548.0,41.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,523.0,0.0,0.0,0.0,134.0,1,0.0,0.0,0.0,0.0,0.7605752201363764,0.4807453851793201,0.2674538723572542,0.5336517238567791,0.4836056822462511,0.5355944067454576,0.5765648454326063,0.6321439713269219,0.8021129000825342,0.6558441558441559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0.0,0.1168305361198137,1279.958002627947,80.69424225815975
4528.0,796.0,6679.0,0.0,0.0,3500.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,1,2.0,1.0,33060.0,24.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,334.0,0.0,1.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.269261936455379,0.1213037739562516,0.2090093338855739,0.6381128189577876,0.2385940575673818,0.5474567741397633,0.4054365269814283,0.4649486882440817,0.5415716503309048,0.412987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.2037875467008528,2647.508616112432,115.64351680579382
453.0,0.0,1859.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,39695.0,48.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,396.0,0.0,2.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.7733066518777162,0.7964602003653279,0.6001675918915577,0.5880409674219685,0.5789334116253461,0.2108889717956519,0.5614969921151003,0.9087786885316298,0.4082002104947341,0.435064935064935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0.0,0.0882245454676193,2059.716707413359,54.15665785559629
16552.0,127.0,41127.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,6.0,1.0,32640.0,72.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,324.0,0.0,0.0,0.0,47.0,0,0.0,0.0,1.0,0.0,0.4420175561615241,0.4264102846149996,0.3229095570780279,0.4300458526990812,0.3147279151250651,0.3781535657452208,0.3675658238290608,0.5963040215550861,0.5868564280892123,0.3103896103896104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.3007679541940493,3477.3047788390613,251.00810624195947
230.0,1.0,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0,8.0,0.0,31652.0,52.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,163.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.4993810795658019,0.449784966243607,0.7402170086195181,0.5189570073102999,0.7156698040608563,0.311428883659633,0.0957023676951125,0.2409239717504528,0.386287093256738,0.2818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0.0,0.2494981565015069,2095.70572464076,129.6154219524154
227.0,0.0,1620.0,0.0,0.0,4500.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1,7.0,0.0,31362.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.2697289780778916,0.3575212256316002,0.7064075948196582,0.6050037294212403,0.8901595320623348,0.6570680349467709,0.697745608213418,0.7350435960010213,0.6775823919586935,0.7194805194805196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0.0,0.2541780819449476,1455.0156076633373,145.602540045853
601.0,1007.0,2014.0,184.0,1.0,15000.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1,3.0,1.0,23881.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,269.0,0.0,0.0,0.0,26.0,0,1847.742631024109,1.0,0.0,0.0,0.4987992019621685,0.6583260140809336,0.508784443157499,0.5030553035726831,0.7582864347484987,0.3950784749747689,0.468100291858201,0.724298966687386,0.3883205195190955,0.5311688311688312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0.0,0.3469769837076236,1499.7126360732802,214.1189530877482
1259.0,0.0,2457.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,2.0,0.0,31520.0,41.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,399.0,0.0,0.0,0.0,4.0,0,4533.695346387306,1.0,0.0,0.0,0.4887028156845514,0.4546129517663668,0.6027356124633221,0.5130721249863822,0.442707082253947,0.4433177871164003,0.5785613064317645,0.2593761669255283,0.4677766454701717,0.6051948051948053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0.0,0.2951493113714524,2519.00144678528,180.51400417172098
2359.0,687.0,2006.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,8.0,0.0,25926.0,66.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,575.0,0.0,0.0,0.0,13.0,1,0.0,0.0,1.0,0.0,0.6911041847898971,0.8197508630303499,0.8596308974648625,0.3310447958727469,0.5600382184279508,0.4807161146322332,0.4857975246070871,0.3404008301312906,0.1168622906470031,0.1688311688311688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1.0,0.5536939100032874,1299.0276564034652,359.3599432677211
622.0,86.0,1766.0,0.0,0.0,2500.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1,8.0,0.0,46844.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,230.0,0.0,0.0,0.0,2.0,1,159.44017722627984,1.0,0.0,0.0,0.5548248522155638,0.4008319886337571,0.4838999779569744,0.0528478033597171,0.5323673435780587,0.2661883512352843,0.649262571974042,0.5508676923750413,0.4087851526478537,0.4987012987012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0.0,0.1777611090739737,2047.7294690185372,142.93198657309824
9722.0,3609.0,6246.0,0.0,0.0,8000.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1,9.0,0.0,26964.0,64.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,333.0,0.0,0.0,0.0,39.0,1,0.0,0.0,1.0,0.0,0.4403427276106785,0.5196588692874249,0.5005286169194515,0.6369828174628169,0.0441910772674347,0.1584703932134636,0.4147204117289458,0.3158608569609739,0.5098660539082994,0.4558441558441558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0.0,0.2215996116314864,1339.310264729795,129.4992743857573
227.0,0.0,1675.0,1802.0,1.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7.0,1.0,37646.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,233.0,0.0,1.0,0.0,10.0,1,0.0,0.0,0.0,0.0,0.3647392522512698,0.451854043407793,0.3014420519904602,0.5203092791746342,0.47139080305384,0.9478969669310264,0.8946246561907684,0.6412744699340058,0.5801413335974699,0.6493506493506493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0.0,0.150774816545882,2180.8138521628293,114.14209998796152
964.0,93.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,4.0,0.0,46036.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,205.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.6069286084029589,0.1630126972154166,0.3439797472124376,0.1925138731482928,0.0206573837361937,0.0098487711691879,0.634960012763262,0.7287999564656864,0.3221025046604911,0.6818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.1829679473194141,2015.2676572226903,109.05362076455384
233.0,1.0,2088.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,6.0,0.0,16799.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,15.0,0,0.0,0.0,0.0,0.0,0.5563240894826037,0.403864176634879,0.6877800964586639,0.7167182519826131,0.658599967435585,0.2924223028642615,0.6573692747449986,0.5931102259279035,0.602785760334509,0.2142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.2637399159306001,1309.161120184281,171.38315713736088
836.0,810.5,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1,9.0,0.0,41596.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,1,0.0,1.0,0.0,0.0,0.4736431173020387,0.433571561460268,0.4124960494576074,0.2614278570610115,0.5369892130488303,0.2539708562319571,0.8106207600592757,0.8352933794933061,0.3466960845199222,0.409090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.0,0.1798659112282971,1762.32972739697,112.46143823434036
227.0,0.0,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,8.0,0.0,27488.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,4.0,0,0.0,1.0,0.0,0.0,0.638539564298374,0.9044805612542086,0.5766763053321732,0.4098722803349061,0.9221751643529338,0.3542254280816382,0.75094498447726,0.1545259588427849,0.4679597785997152,0.435064935064935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.0,0.2126748139710914,1269.729029623522,79.10756945324181
227.0,0.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,5.0,0.0,33110.0,54.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,94.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.5844672881477517,0.5031177526148154,0.820111017103199,0.7449357980750536,0.3873647565842141,0.4476367198973239,0.4873865381940622,0.4024442511823388,0.4915792620167605,0.3831168831168831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1.0,0.5168392215643319,1792.4989922869613,318.44148369997754
13853.0,2386.0,7623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1,8.0,1.0,53732.0,55.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,375.0,0.0,0.0,0.0,4.0,0,1389.1733579691056,1.0,0.0,0.0,0.4622038870538952,0.3845910804875929,0.3992775550356578,0.3594176975742883,0.6889714696601695,0.2398536303329551,0.0147012260074244,0.8474847636496367,0.5251897830607941,0.5402597402597402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0.0,0.4602081221107458,4017.3832088529502,357.23946936538994
725.0,1087.0,2174.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1,11.0,1.0,43039.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,410.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.4403675086070873,0.3068820608302857,0.6503502072009899,0.5623029804057031,0.6295782609279226,0.3673459721535846,0.634960012763262,0.7287999564656864,0.4082002104947341,0.5493506493506493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.3996685298697247,3119.7968215629435,256.84800846990703
2046.0,756.0,1674.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1,0.0,0.0,32322.0,40.0,1.0,1.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,3.0,4.0,404.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.4835791356346542,0.4484317134395421,0.5266830303300025,0.5281207650426987,0.5301457160321328,0.4623798430708067,0.4008675531720757,0.4781479423781675,0.8231842946294718,0.3636363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0,0.2198213567987488,2309.109636345043,147.30782143179854
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1,5.0,0.0,34577.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,209.6,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.6364626674865408,0.3664334401938847,0.5900856181107972,0.4867845700852879,0.4537066773477693,0.2560769239986064,0.3404724271409098,0.8984907442752136,0.3604268718820905,0.3233766233766234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0.0,0.1238369433151673,1984.0869787706051,47.09306938866175
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,0.0,41693.0,62.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,170.0,0.0,0.0,0.0,4.0,0,0.0,0.0,1.0,0.0,0.4736431173020387,0.433571561460268,0.8445307437468446,0.655771629721685,0.2929018994951427,0.1760356237699801,0.70155429574189,0.8547279905251136,0.3466960845199222,0.4350649350649351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0.0,0.1529462273010571,2250.7560319287963,110.92434399451014
3725.0,41.0,4455.0,41.0,1.0,3500.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1,2.0,1.0,33332.0,55.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,563.0,0.0,0.0,0.0,38.0,1,0.0,0.0,0.0,0.0,0.5272537501829,0.3691701661559061,0.2186081266103705,0.4759513113829339,0.4202971199108232,0.4702768776414885,0.4091503898526857,0.5586163306999743,0.5617407703698407,0.3467532467532467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.1318909132165684,1518.675680270756,99.4244997816796
2301.0,96.0,5045.0,366.0,1.0,15000.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,1,11.0,1.0,37433.0,46.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,293.0,0.0,1.0,0.0,65.0,1,4498.751158381897,1.0,0.0,0.0,0.1565434303993762,0.1024757486530458,0.3863557279409195,0.5203277294356035,0.4230357641431451,0.6647859943368882,0.1790325613254694,0.1946943657661972,0.3528473060745392,0.1818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.0,0.3149123871789865,1959.0363644766544,260.62807334184936
7437.0,364.0,9443.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,8.0,0.0,30205.0,59.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,384.0,0.0,0.0,0.0,47.0,1,5971.577965646757,1.0,1.0,0.0,0.0602663380707311,0.152690889374414,0.573090231622979,0.482237344354351,0.3022013136037558,0.6496014730782728,0.684145071643634,0.5998612486378572,0.3887238140183786,0.3896103896103896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0.0,0.2693712939721343,1551.202466976072,145.35493895481045
2280.0,1949.0,1949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,9.0,0.0,27725.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,242.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.563543215005879,0.5691817017512957,0.5154147632829611,0.9234939979653016,0.3749963370918001,0.4825222281945535,0.6536574838428223,0.4525211472013833,0.6318439883562854,0.4038961038961038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0.0,0.4808663100380809,2312.799862028577,202.7575342136792
19858.0,378.0,26884.0,0.0,0.0,13000.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1,12.0,1.0,35812.0,61.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,187.0,0.0,2.0,0.0,153.0,1,0.0,0.0,1.0,1.0,0.3606576063942439,0.9423138209842457,0.4619066786529283,0.3806580439714914,0.3147279151250651,0.3781535657452207,0.3683239421126817,0.6613742389116755,0.4835706209453094,0.1233766233766233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0.0,0.1730026290380744,2262.418364019219,236.1032386892688
252.0,10.0,2339.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1,7.0,0.0,29441.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,73.0,0.0,0.0,0.0,12.0,1,0.0,0.0,0.0,0.0,0.5653559113453643,0.4646498448001243,0.2118695221857167,0.3914720551418525,0.5678249954428667,0.2608715730536005,0.9219742623657392,0.9257272735668044,0.3728651356677406,0.3545454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.0,0.0942824698441277,1542.4161711340946,78.0400628467323
25432.0,5395.0,29577.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1,6.0,1.0,32519.0,72.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,386.0,0.0,0.0,0.0,16.0,0,0.0,0.0,0.0,0.0,0.4537876781166135,0.4518775101839195,0.4121526875957018,0.2806696723738943,0.3147279151250651,0.3781535657452207,0.3905631060133748,0.7507138353411899,0.5109035567109037,0.2831168831168831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.232400513396848,4017.177518133718,191.23517655064376
472.0,102.0,1662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,6.0,0.0,29786.0,53.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,242.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.6751618389973755,0.3846294184330371,0.3989583076608108,0.2372795418411644,0.6129736990530912,0.3182178420054682,0.4733125186424515,0.5027560983600162,0.3376509803005036,0.3441558441558442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.2660014244753631,1760.836355050151,120.13992662480706
265.0,0.0,1641.0,0.0,0.0,2500.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0,6.0,0.0,30320.0,44.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,202.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.9766619711464456,0.6134900046900633,0.5432351831041576,0.0305472188545614,0.4714036797984515,0.5367681265333323,0.7413025101526314,0.940746950516854,0.3207081886651277,0.7792207792207793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.2926076699886438,1579.0714214254615,233.3064253618946
227.0,0.0,1656.0,619.0,1.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.0,1.0,33238.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,384.0,0.0,0.0,0.0,45.0,0,0.0,0.0,0.0,0.0,0.6500086831336366,0.2998751677709877,0.932458212134125,0.4158255596803468,0.4666927876653409,0.3755634746618783,0.1068551342414057,0.1089012322678185,0.3703946371115419,0.9805194805194806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.0,0.2057409150819054,2126.7253143524063,172.21160198076316
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1,5.0,0.0,37632.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,175.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.543040787473408,0.4298401859152869,0.7230690139712797,0.6170883157677641,0.6630099611764855,0.3593172495603259,0.525271975202372,0.544749364955002,0.4924961422946866,0.4350649350649351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.3237387922884959,1968.7024975521683,165.74456125810195
707.0,163.0,4296.0,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,6.0,0.0,33137.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,255.0,0.0,0.0,0.0,28.0,0,0.0,0.0,0.0,0.0,0.3829763522842669,0.5143161911323622,0.2934353302644591,0.5375511340968275,0.3433577363874739,0.1295424761142119,0.1179283015036224,0.6181179286957175,0.5591527517168821,0.8025974025974026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.0,0.1390374560442258,2046.12622689582,72.3006678274209
853.0,971.5,1943.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1,3.0,1.0,31676.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,130.0,0.0,0.0,0.0,17.0,1,1061.987115055348,1.0,0.0,0.0,0.5254377797441282,0.5976837995453474,0.6067924022197991,0.5954274227589182,0.7863712383606635,0.7654649160334903,0.2239576252069662,0.5500041565430431,0.3915113890858631,0.4051948051948051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.0,0.084321184906409,1616.935016693002,60.73711252592122
